X,Y,name,line,url
-73.999710997591535,40.738775333605766,7th Ave & 14th St At Nw Corner,1-2-3-L-F-M,http://www.mta.info/nyct/service/
-73.949707012842026,40.680285257847636,1276 Fulton Street (To Queens Only),A-C,http://www.mta.info/nyct/service/
-73.910889001524282,40.678140333745255,2152 Fulton Street,A-C,http://www.mta.info/nyct/service/
-73.888344998805437,40.665476333785733,770 Livonia Avenue,3-4,http://www.mta.info/nyct/service/
-73.855661997230627,40.751483332992123,40-01 111 Street,7,http://www.mta.info/nyct/service/
-73.972439985886396,40.756691684641787,111 East 50 Street,4-6-6 Express-E-M,http://www.mta.info/nyct/service/
-73.993955000897969,40.746787332654698,300 7 Avenue (Downtown Only),1-2,http://www.mta.info/nyct/service/
-73.832701997622138,40.683960333402503,109-04 Liberty Avenue,A-S,http://www.mta.info/nyct/service/
-73.967937998727194,40.576476333254092,101 Brighton Beach Avenue,B-Q,http://www.mta.info/nyct/service/
-74.238902909052442,40.517614987092955,Bethel Av & St Andrew's Pl At Nw Corner,@,http://www.mta.info/nyct/service/
-74.229521895079941,40.519510694966471,Richmond Valley Rd & Amboy Rd At Ne Corner,@,http://www.mta.info/nyct/service/
-74.216616895529597,40.522795552472509,Amboy Rd & Station Av At Sw Corner,@,http://www.mta.info/nyct/service/
-74.200814882313708,40.525353106373068,Seguine Av & Waterbury Av At Se Corner,@,http://www.mta.info/nyct/service/
-74.178702028475726,40.540238716202651,E Tenafly Av & S Railroad St At Nw Corner,@,http://www.mta.info/nyct/service/
-74.150640017924133,40.551600277059627,Giffords La & Baltimore St At Sw Corner,@,http://www.mta.info/nyct/service/
-74.192312974557595,40.533203617447271,Huguenot Av & West Te At Se Corner,@,http://www.mta.info/nyct/service/
-74.136298022245242,40.556853663622874,Justin Av & S Railroad Av At Nw Corner,@,http://www.mta.info/nyct/service/
-74.126295591468292,40.565337531113649,Cedarview Av & N Railroad Av At Se Corner,@,http://www.mta.info/nyct/service/
-74.116628246019914,40.573956377964983,New Dorp La & New Dorp Pz At   Corner,@,http://www.mta.info/nyct/service/
-74.109575565665892,40.578924774844118,Fremont Av & S Railroad Av At Nw Corner,@,http://www.mta.info/nyct/service/
-74.10268690233093,40.58399735863658,Jefferson Av & S Railroad Av At Nw Corner,@,http://www.mta.info/nyct/service/
-74.095662690587133,40.58898116458699,Garretson Av & Hancock St At Nw Corner,@,http://www.mta.info/nyct/service/
-74.087833929502324,40.596109448506198,N Railroad Av & Old Town Rd At Ne Corner,@,http://www.mta.info/nyct/service/
-74.071881296317244,40.621833384191532,Bay St & Norwood Av At Se Corner,@,http://www.mta.info/nyct/service/
-74.074721179228206,40.63631038846453,Bay St & Hannah St At Ne Corner,@,http://www.mta.info/nyct/service/
-73.809783998210847,40.705565332034041,146-18 Hillside Avenue,F,http://www.mta.info/nyct/service/
-73.862548000530978,40.750058335120748,39-23 103 Street,7,http://www.mta.info/nyct/service/
-73.893891997815345,40.664915333435118,625 Livonia Avenue,3-4,http://www.mta.info/nyct/service/
-73.949776001733881,40.650931332968476,2843 Church Avenue (To Flatbush Only),2-5,http://www.mta.info/nyct/service/
-73.949274998808178,40.714207334258923,574 Lorimer Street,G-L,http://www.mta.info/nyct/service/
-73.954087000033439,40.730101333488065,158 Greenpoint Avenue,G,http://www.mta.info/nyct/service/
-73.976997037702802,40.628476045523463,36 Lawrence Avenue (Enter From Parkville Av),F,http://www.mta.info/nyct/service/
-73.993158001064131,40.697579333088477,51 Clark Street,2-3,http://www.mta.info/nyct/service/
-74.006580001702361,40.632186331914532,969 62 Street (Enter From Ft Hamilton Py),N,http://www.mta.info/nyct/service/
-73.919194000586799,40.704481334679564,1623 De Kalb Avenue,L,http://www.mta.info/nyct/service/
-73.983165000592379,40.766662332625025,949 8 Avenue,1-2-A-C-B-D,http://www.mta.info/nyct/service/
-73.970502998982766,40.758317331925909,884 3 Avenue (Enter On E 53 St),4-6-6 Express-E-M,http://www.mta.info/nyct/service/
-73.844394454258492,40.721278312214814,107-31 71 Avenue,E-F-M-R,http://www.mta.info/nyct/service/
-73.799929999237847,40.702358333701973,Intersection Of Parsons Block And Archer Avenue,E-J-Z,http://www.mta.info/nyct/service/
-73.869488996947666,40.749006333342621,40-02 Junction Boulevard,7-7 Express,http://www.mta.info/nyct/service/
-74.073269967102149,40.644263529696424,Staten Island Ferry Terminal,@,http://www.mta.info/nyct/service/
-73.960483999449622,40.577975333108924,3069 Brighton 7 Street,B-Q,http://www.mta.info/nyct/service/
-74.018411999843153,40.640590333445076,6003 4 Avenue,N-R,http://www.mta.info/nyct/service/
-73.91858400115018,40.698690331983364,1340 Greene Avenue,M,http://www.mta.info/nyct/service/
-74.00837499845683,40.709376334014031,1 Federal Reserve Plaza,2-3-4-5-A-C-J-Z,http://www.mta.info/nyct/service/
-74.252832518340455,40.512114043239755,7 Bentley Street,@,http://www.mta.info/nyct/service/
-73.987432617870297,40.693039735085918,368 Jay Street,A-C-F,http://www.mta.info/nyct/service/
-73.783191999178172,40.712646335047729,179-30 Hillside Avenue,F,http://www.mta.info/nyct/service/
-73.9112954589298,40.699814456928081,1605 Palmetto Street,L-M,http://www.mta.info/nyct/service/
-73.961048382001195,40.624999939839512,1506 Avenue J,B-Q,http://www.mta.info/nyct/service/
-74.000310000525815,40.717905334788028,240 Canal Street,4-6-6 Express-J-Z-N-Q-R,http://www.mta.info/nyct/service/
-73.991271000627762,40.751046334335939,242 West 34 Street,1-2-3,http://www.mta.info/nyct/service/
-73.949114999447076,40.645010334684343,2914 Beverly Road (To Flatbush Only),2-5,http://www.mta.info/nyct/service/
-73.951606057931926,40.689684700541342,586 Lafayette Avenue,G,http://www.mta.info/nyct/service/
-73.896198000758901,40.746521334327618,38-23 69 Street,7,http://www.mta.info/nyct/service/
-73.977197000956366,40.751721333615912,101 East 41 Street,4-5-6-6 Express-7-7 Express-S,http://www.mta.info/nyct/service/
-73.972240619546,40.677323120821917,657 Carlton Avenue,B-Q,http://www.mta.info/nyct/service/
-73.975409001570767,40.751345333370793,137 East 42 Street,4-5-6-6 Express-7-7 Express-S,http://www.mta.info/nyct/service/
-73.982527641463662,40.763409064683003,824 7 Avenue,B-D-E,http://www.mta.info/nyct/service/
-73.962284759510666,40.662482817880147,462 Flatbush Avenue,B-Q-S,http://www.mta.info/nyct/service/
-73.896180001533082,40.816118332373165,1030 Longwood Avenue (To Pelham Bay Pk Only),6,http://www.mta.info/nyct/service/
-73.955611000894365,40.779725332851939,125 East 86 Street (Downtown Only),4-5-6-6 Express,http://www.mta.info/nyct/service/
-73.872846999445187,40.683586333236931,3327 Fulton Street,J-Z,http://www.mta.info/nyct/service/
-73.921168000750612,40.867965332125884,4941 Broadway,A,http://www.mta.info/nyct/service/
-73.86737744464142,40.856415111437109,700 Pelham Parkway South,2-5,http://www.mta.info/nyct/service/
-73.84507999728919,40.680122333498304,93-18 Liberty Avenue,A-S,http://www.mta.info/nyct/service/
-73.950349998070095,40.656149333305152,692 Parkside Avenue (To Flatbush Only),2-5,http://www.mta.info/nyct/service/
-73.948649000757271,40.640745334449782,1842 Nostrand Avenue (To Flatbush Only),2-5,http://www.mta.info/nyct/service/
-73.761596671663014,40.599541299768994,25-04 Brookhaven Avenue,A,http://www.mta.info/nyct/service/
-73.979491001031477,40.665677332876015,902 8 Avenue,F,http://www.mta.info/nyct/service/
-73.866203998240564,40.691352332211473,75-06 Jamaica Avenue,J-Z,http://www.mta.info/nyct/service/
-73.904659325697494,40.696090505482132,9-91 Wyckoff Avenue (To Manhattan Only),L,http://www.mta.info/nyct/service/
-73.949748978525506,40.680542027128368,1289 Fulton Street (To Manhattan Only),A-C,http://www.mta.info/nyct/service/
-73.890254001517334,40.746376333452929,40-15 75 Street,7-E-F-M-R,http://www.mta.info/nyct/service/
-73.918951002013557,40.807607334536101,250 Brook Avenue (To Manhattan Only),6,http://www.mta.info/nyct/service/
-73.994948000920942,40.636393331545776,4910 New Utrecht Avenue,D,http://www.mta.info/nyct/service/
-73.998936000347797,40.618768334628484,7102 16 Avenue,D,http://www.mta.info/nyct/service/
-73.957946663861478,40.708715204665758,170 Marcy Avenue (To Manhattan Only),J-M-Z,http://www.mta.info/nyct/service/
-74.001918998814332,40.74093833261847,103 8 Avenue,A-C-E-L,http://www.mta.info/nyct/service/
-73.964628885381273,40.683243435491889,957 Fulton Street (To Manhattan Only),A-C,http://www.mta.info/nyct/service/
-73.890386001259017,40.672501332766117,2222 Pitkin Avenue,A-C,http://www.mta.info/nyct/service/
-73.938470998956717,40.748705334056005,42-01 28 Street,E-M-R,http://www.mta.info/nyct/service/
-73.913667998788895,40.67827933489621,2084 Fulton Street,A-C,http://www.mta.info/nyct/service/
-73.891730000241935,40.677756333782987,104 Van Siclen Avenue,J-Z,http://www.mta.info/nyct/service/
-73.97738200011247,40.751647333248783,101 East 41 Street,4-5-6-6 Express-7-7 Express-S,http://www.mta.info/nyct/service/
-73.987890545396397,40.718836433989331,116 Delancey Street,F-J-M-Z,http://www.mta.info/nyct/service/
-73.987934914021565,40.750879655203001,1331 Broadway,B-D-F-M-N-Q-R,http://www.mta.info/nyct/service/
-73.9773402282988,40.630418362638849,956 Mc Donald Avenue,F,http://www.mta.info/nyct/service/
-73.976087001090789,40.751701332585753,107 East 42 Street,4-5-6-6 Express-7-7 Express-S,http://www.mta.info/nyct/service/
-73.974067999830808,40.759556333210369,28 East 53 Street,E-M,http://www.mta.info/nyct/service/
-74.006663998155204,40.709200333605786,128 William Street,2-3-4-5-A-C-J-Z,http://www.mta.info/nyct/service/
-73.963512541834064,40.649400441813988,1713 Church Avenue,B-Q,http://www.mta.info/nyct/service/
-73.91138160414198,40.744330280931642,53-02 Roosevelt Avenue,7,http://www.mta.info/nyct/service/
-73.961476890372808,40.629930067735053,1518 Avenue H,B-Q,http://www.mta.info/nyct/service/
-73.99917800078191,40.619197333570213,1551 71 Street,D,http://www.mta.info/nyct/service/
-73.885710000422222,40.679698332899719,214 Cleveland Street,J,http://www.mta.info/nyct/service/
-73.838257063693845,40.71857406952072,111-37 75 Avenue (To Jamaica Only),E-F,http://www.mta.info/nyct/service/
-73.94925085958684,40.650518700595413,3000 Church Avenue (To Manhattan Only),2-5,http://www.mta.info/nyct/service/
-73.957576997586088,40.717856333905885,183 Bedford Avenue,L,http://www.mta.info/nyct/service/
-73.950857998535838,40.723661333091648,623 Manhattan Avenue,G,http://www.mta.info/nyct/service/
-73.940578000353227,40.712130334662945,95 Bushwick Avenue (To Manhattan Only),L,http://www.mta.info/nyct/service/
-73.978395999218236,40.75221833461827,43 East 41 Street,4-5-6-6 Express-7-7 Express-S,http://www.mta.info/nyct/service/
-73.986378367753815,40.762311923632964,815 8 Avenue (Downtown Only),A-C-E,http://www.mta.info/nyct/service/
-73.987987441658149,40.750623091893644,441 7 Avenue (Corner Of Broadway And W 35 St),B-D-F-M-N-Q-R,http://www.mta.info/nyct/service/
-73.986874998398818,40.755747332603825,7 Times Square,1-2-3-7-7 Express-S-A-C-E-N-Q-R,http://www.mta.info/nyct/service/
-73.999727816049557,40.733066867501897,378 6 Avenue,A-C-E-B-D-F-M,http://www.mta.info/nyct/service/
-73.807385000089297,40.70054133354553,93-01 Sutphin Boulevard,E-J-Z,http://www.mta.info/nyct/service/
-73.950058562704925,40.705582197458959,1 Boerum Street,G,http://www.mta.info/nyct/service/
-73.911301604338661,40.744624281137078,41-31 53 Street,7,http://www.mta.info/nyct/service/
-73.884002000507749,40.747457333825061,81-20 Roosevelt Avenue,7,http://www.mta.info/nyct/service/
-73.990819999200625,40.750077331430717,401 7 Avenue,1-2-3,http://www.mta.info/nyct/service/
-73.980424790585502,40.605338925687548,275 Kings Highway,N,http://www.mta.info/nyct/service/
-73.957868999489335,40.708231334852179,302 Broadway (To Queens And Canarsie Only),J-M-Z,http://www.mta.info/nyct/service/
-73.973279999441729,40.686078333481611,1 Greene Avenue (To Manhattan Only),A-C,http://www.mta.info/nyct/service/
-73.987513023409889,40.692399883169706,368 Jay Street,A-C-F,http://www.mta.info/nyct/service/
-73.852633915964034,40.679634112340111,105-02 86 Street,A-S,http://www.mta.info/nyct/service/
-73.954370999802975,40.707074332348185,394 Broadway,J-M,http://www.mta.info/nyct/service/
-73.782461001162531,40.712827334058225,88-01 180 Street,F,http://www.mta.info/nyct/service/
-73.949720999860375,40.650663332732016,2848 Church Avenue (To Flatbush Only),2-5,http://www.mta.info/nyct/service/
-73.850391987233053,40.679739933976627,88-04 Liberty Avenue,A-S,http://www.mta.info/nyct/service/
-73.824402999319105,40.686028333352908,118-16 Liberty Avenue,A-S,http://www.mta.info/nyct/service/
-73.894196999642446,40.664600331996979,624 Livonia Avenue,3-4,http://www.mta.info/nyct/service/
-73.883351997664562,40.666472332990978,632 Ashford Street,3-4,http://www.mta.info/nyct/service/
-73.98703999940777,40.739674332132743,47 East 22 Street (Downtown Only),4-6-6 Express,http://www.mta.info/nyct/service/
-73.86964799787232,40.749282333961453,38-10 Junction Boulevard,7-7 Express,http://www.mta.info/nyct/service/
-73.890712762962309,40.746800168743292,40-02 75 Street,7-E-F-M-R,http://www.mta.info/nyct/service/
-73.83005548760832,40.713639288469281,9 Kew Gardens Road,E-F,http://www.mta.info/nyct/service/
-73.912621999523481,40.755795331901204,48-02 Broadway (To Jamaica Only),E-M-R,http://www.mta.info/nyct/service/
-73.869170000040498,40.749057334093152,40-01 Junction Boulevard,7-7 Express,http://www.mta.info/nyct/service/
-73.987671917717989,40.749595683183188,1282 Broadway,B-D-F-M-N-Q-R,http://www.mta.info/nyct/service/
-73.974966001329179,40.680943334460132,469 Bergen Street (To Manhattan Only),2-3-4,http://www.mta.info/nyct/service/
-73.983875998999096,40.760605334014819,742 7 Avenue (Downtown Only),N-Q-R,http://www.mta.info/nyct/service/
-73.910647505584066,40.699468509778981,54-00 Myrtle Avenue,L-M,http://www.mta.info/nyct/service/
-73.941095495226548,40.67976973746395,1492 Fulton Street (To Queens Only),A-C,http://www.mta.info/nyct/service/
-73.982576001736732,40.745821333244912,52 East 32 Street (Downtown Only),4-6-6 Express,http://www.mta.info/nyct/service/
-73.958396999729388,40.815149334037528,3180 Broadway,1,http://www.mta.info/nyct/service/
-74.006813999326539,40.70904633336788,69 John Street,2-3-4-5-A-C-J-Z,http://www.mta.info/nyct/service/
-73.964536998986205,40.644257333213829,1512 Beverly Road,B-Q,http://www.mta.info/nyct/service/
-73.909937998362452,40.682388334206571,1772 Broadway,J-Z,http://www.mta.info/nyct/service/
-73.910723000168431,40.678420333711003,2059 Fulton Street,A-C,http://www.mta.info/nyct/service/
-73.921083998480569,40.756614331856866,34-02 Steinway Street,E-M-R,http://www.mta.info/nyct/service/
-73.972769000658005,40.68579233243041,Oxford St & Fulton Ave At Ne Corner (To Manhattan Only),A-C,http://www.mta.info/nyct/service/
-73.94738940927256,40.632762140636849,Nostrand Ave & Flatbush Ave At Ne Corner,2-5,http://www.mta.info/nyct/service/
-73.947819001557235,40.633269335230118,Nostrand Ave & Flatbush Ave At Nw Corner,2-5,http://www.mta.info/nyct/service/
-73.94749899876723,40.632465333407822,Nostrand Ave & Flatbush Ave At Se Corner,2-5,http://www.mta.info/nyct/service/
-73.948579997625075,40.639881332624995,Nostrand Ave & Newkirk Ave At Sw Corner (To Flatbush Only),2-5,http://www.mta.info/nyct/service/
-73.949729001475689,40.651050333907421,Nostrand Ave & Church Ave At Nw Corner (To Flatbush Only),2-5,http://www.mta.info/nyct/service/
-73.951048999981722,40.663279333948417,Nostrand Ave & Sterling St At Nw Corner,2-5,http://www.mta.info/nyct/service/
-73.950834000720661,40.668170332564735,Nostrand Ave & President St At Nw Corner,2-5,http://www.mta.info/nyct/service/
-73.950670001011957,40.669816332845748,Nostrand Ave & Eastern Pkwy At Sw Corner,3-4,http://www.mta.info/nyct/service/
-73.942346999208965,40.669371333319638,Kingston Ave & Eastern Pkwy At Sw Corner,3-4,http://www.mta.info/nyct/service/
-73.94207299834666,40.669359332656612,Kingston Ave & Eastern Pkwy At Se Corner,3-4,http://www.mta.info/nyct/service/
-73.933789001064085,40.668813332517679,Schenectady Ave & Eastern Pkwy At Se Corner,3-4,http://www.mta.info/nyct/service/
-73.931356000330894,40.668704333034682,Utica Ave & Eastern Pkwy At Sw Corner,3-4,http://www.mta.info/nyct/service/
-73.931371999868475,40.6689133334026,Utica Ave & Eastern Pkwy At Nw Corner,3-4,http://www.mta.info/nyct/service/
-73.931187042623833,40.66890321280809,Utica Ave & Eastern Pkwy At Nw Corner,3-4,http://www.mta.info/nyct/service/
-73.927902945889301,40.692995407653093,Patchen Ave & Broadway At Sw Corner,J,http://www.mta.info/nyct/service/
-73.928143263801658,40.692802918513678,Patchen Ave & Broadway At Ne Corner,J,http://www.mta.info/nyct/service/
-73.950259959371181,40.699684564911379,Union Ave & Flushing Ave At Sw Corner (To Downtown Brooklyn Only),G,http://www.mta.info/nyct/service/
-73.954301000448055,40.707271334261463,Hooper St & Broadway At Nw Corner,J-M,http://www.mta.info/nyct/service/
-73.95243099996533,40.706418332309973,Hewes St & Broadway At Se Corner,J-M,http://www.mta.info/nyct/service/
-73.951750000881404,40.713768333482406,Union Ave & Metropolitan Ave At Ne Corner,G-L,http://www.mta.info/nyct/service/
-73.951719000199176,40.713929333719349,Union Ave & Metropolitan Ave At Sw Corner,G-L,http://www.mta.info/nyct/service/
-73.948268000985891,40.704195333200907,Moore St & Broadway At Sw Corner,J-M,http://www.mta.info/nyct/service/
-73.948126999582286,40.704397333681385,Moore St & Broadway At Nw Corner,J-M,http://www.mta.info/nyct/service/
-73.946546998261567,40.703515332756538,Lorimer St & Broadway At Nw Corner,J-M,http://www.mta.info/nyct/service/
-73.941680999230954,40.700844332384086,Flushing Ave & Broadway At Nw Corner,J-M,http://www.mta.info/nyct/service/
-73.954385000139823,40.730078333170489,Manhattan Ave & Greenpoint Ave At Sw Corner,G,http://www.mta.info/nyct/service/
-73.951648001167044,40.725556333293071,Manhattan Ave & Norman Ave At Ne Corner,G,http://www.mta.info/nyct/service/
-73.944497997710869,40.714425334474996,Graham Ave & Metropolitan Ave At Nw Corner (To Canarsie Only),L,http://www.mta.info/nyct/service/
-73.944560999083961,40.714616334149724,Graham Ave & Metropolitan Ave At Sw Corner (To Manhattan Only),L,http://www.mta.info/nyct/service/
-73.940050000798195,40.707740333080402,Montrose Ave & Bushwick Ave At Sw Corner,L,http://www.mta.info/nyct/service/
-73.940758997070546,40.711826333023751,Grand St & Bushwick Ave At Nw Corner (To Canarsie Only),L,http://www.mta.info/nyct/service/
-73.940430001084991,40.711904333727531,Grand St & Bushwick Ave At Sw Corner (To Manhattan Only),L,http://www.mta.info/nyct/service/
-73.926363998907547,40.698063332506344,Myrtle Ave & Cedar St At Nw Corner,M,http://www.mta.info/nyct/service/
-73.931676000272091,40.706306333651703,Morgan Ave & Harrison Pl At Se Corner,L,http://www.mta.info/nyct/service/
-73.931738998319645,40.706460333444319,Morgan Ave & Harrison Pl At Ne Corner,L,http://www.mta.info/nyct/service/
-73.923092997355155,40.664915332412825,Rutland Rd & E. 98th St At Sw Corner,3-4,http://www.mta.info/nyct/service/
-73.915548999789607,40.661407332652708,Saratoga Ave & Livonia Ave At Sw Corner,3-4,http://www.mta.info/nyct/service/
-73.915313998949557,40.661526331813612,Saratoga Ave & Livonia Ave At Se Corner,3-4,http://www.mta.info/nyct/service/
-73.908773001001109,40.662438332268465,Rockaway Ave & Livonia Ave At Se Corner,3-4,http://www.mta.info/nyct/service/
-73.902812000308899,40.663315334322753,Powell St & Livonia Ave At Sw Corner,3-4,http://www.mta.info/nyct/service/
-73.902474999024108,40.663398334430632,Powell St & Livonia Ave At Sw Corner,3-4,http://www.mta.info/nyct/service/
-73.921870266954798,40.6791638588344,Ralph Ave & Mac Dougal St At Ne Corner,A-C,http://www.mta.info/nyct/service/
-73.921441998926085,40.678984333745333,Ralph Ave & Fulton St At Ne Corner,A-C,http://www.mta.info/nyct/service/
-73.910970998438998,40.678460334359848,Rockaway Ave & Fulton St At Nw Corner,A-C,http://www.mta.info/nyct/service/
-73.921424000356453,40.68930033373271,Palmetto St & Broadway At Nw Corner,J-Z,http://www.mta.info/nyct/service/
-73.917467000400208,40.686742331928471,Jefferson Ave & Broadway At Se Corner,J,http://www.mta.info/nyct/service/
-73.923096999810099,40.689957332210469,Linden St & Broadway At Sw Corner,J-Z,http://www.mta.info/nyct/service/
-73.915872671686245,40.685874854006293,Weirfield St & Broadway At Se Corner,J,http://www.mta.info/nyct/service/
-73.909710000658507,40.682668333819372,Chauncey St & Broadway At Ne Corner,J-Z,http://www.mta.info/nyct/service/
-73.902670636429278,40.675657598658702,Snediker Ave & New York Ave At Sw Corner,L,http://www.mta.info/nyct/service/
-73.902634998245773,40.675394334520732,Snediker Ave & New York Ave At Sw Corner,L,http://www.mta.info/nyct/service/
-73.899179999105115,40.676834334341052,Georgia Av & Fulton St At Sw Corner,J,http://www.mta.info/nyct/service/
-73.896294001398942,40.674285332288107,Pennsylvania Ave & Liberty Ave At Se Corner,A-C,http://www.mta.info/nyct/service/
-73.896331000947015,40.674565332971888,Pennsylvania Ave & Liberty Ave At Ne Corner,A-C,http://www.mta.info/nyct/service/
-73.888626000997078,40.665708334878964,Van Siclen Ave & Livonia Ave At Nw Corner,3-4,http://www.mta.info/nyct/service/
-73.890459997674398,40.672878332993186,Van Siclen Ave & Pitkin Ave At Nw Corner,A-C,http://www.mta.info/nyct/service/
-73.890250000738774,40.672867332287005,Van Siclen Ave & Pitkin Ave At Ne Corner,A-C,http://www.mta.info/nyct/service/
-73.880868001491322,40.673961331883902,Shepherd Ave & Pitkin Ave At Nw Corner,A-C,http://www.mta.info/nyct/service/
-73.880935000101132,40.674264334595129,Shepherd Ave & Pitkin Ave At Sw Corner,A-C,http://www.mta.info/nyct/service/
-73.880746999279239,40.674293332398321,Shepherd Ave & Pitkin Ave At Ne Corner,A-C,http://www.mta.info/nyct/service/
-73.879009000775028,40.681806334626138,Norwood Ave & Fulton St At Ne Corner,J-Z,http://www.mta.info/nyct/service/
-73.871781998771866,40.67526233344681,Euclid Ave & Pitkin Ave At Se Corner,A-C-S,http://www.mta.info/nyct/service/
-73.871757999627931,40.675530334587201,Euclid Ave & Pitkin Ave At Ne Corner,A-C-S,http://www.mta.info/nyct/service/
-73.872769998215247,40.683407332745738,Pine St & Fulton St At Se Corner,J-Z,http://www.mta.info/nyct/service/
-73.918708999349533,40.698910334799137,Myrtle Ave & Greene Ave At Se Corner,M,http://www.mta.info/nyct/service/
-73.91945199898278,40.704326333954242,Dekalb Ave & Wycoff Ave At Sw Corner,L,http://www.mta.info/nyct/service/
-73.919044998615703,40.704391332428621,Dekalb Ave & Wycoff Ave At Ne Corner,L,http://www.mta.info/nyct/service/
-73.917731998503072,40.7032593328845,Stanhope St & Wycoff Ave At Se Corner,L,http://www.mta.info/nyct/service/
-73.917746999282869,40.703550332591178,Stanhope St & Wycoff Ave At Nw Corner,L,http://www.mta.info/nyct/service/
-73.923910999852652,40.707111333307672,Jefferson St & Wyckoff Ave At Sw Corner,L,http://www.mta.info/nyct/service/
-73.922298999122006,40.706049332845609,Starr St & Wyckoff Ave At Sw Corner,L,http://www.mta.info/nyct/service/
-73.922063999148577,40.706305332816633,Starr St & Wyckoff Ave At Nw Corner,L,http://www.mta.info/nyct/service/
-73.902208998391544,40.704500333461027,Forest Ave & Myrtle Ave At Sw Corner,M,http://www.mta.info/nyct/service/
-73.903817128393641,40.67842957073362,Fulton St & Van Sinderen Ave At Sw Corner,A-C-J-Z-L,http://www.mta.info/nyct/service/
-73.905059249891295,40.682252043115248,De Sales Pl & Bushwick Ave At Nw Corner,L,http://www.mta.info/nyct/service/
-73.881064000343528,40.741711332150672,Elmhurst Ave & Broadway At Se Corner,E-M-R,http://www.mta.info/nyct/service/
-73.828680573465832,40.760014632718843,Main St & Roosevelt Ave At Ne Corner,7-7 Express,http://www.mta.info/nyct/service/
-73.84537621006811,40.75488107639859,126th St & Roosevelt Ave At Nw Corner,7-7 Express,http://www.mta.info/nyct/service/
-73.846201146956943,40.754720942372614,126th St & Roosevelt Ave At Nw Corner,7-7 Express,http://www.mta.info/nyct/service/
-73.88143286863037,40.741881561104805,Elmhurst Ave & Broadway At Sw Corner,E-M-R,http://www.mta.info/nyct/service/
-73.861990326078072,40.729722327175779,63rd Dr & Queens Blvd At Sw Corner,E-M-R,http://www.mta.info/nyct/service/
-73.859672248508602,40.72895812599441,64th Rd & Queens Blvd At Se Corner,E-M-R,http://www.mta.info/nyct/service/
-73.862601985302334,40.730036575498588,63rd Rd & Queens Blvd At Sw Corner,E-M-R,http://www.mta.info/nyct/service/
-73.843323060996255,40.695123248364283,104th St & Jamaica Ave At Se Corner,J-Z,http://www.mta.info/nyct/service/
-73.802484643693262,40.701657880652242,158th St & Archer Ave At Sw Corner,E-J-Z,http://www.mta.info/nyct/service/
-73.799848839396489,40.70286887123531,Parsons Blvd & Archer Ave At Ne Corner,E-J-Z,http://www.mta.info/nyct/service/
-73.958228161990249,40.708209083960405,Marcy Ave & Broadway At Sw Corner (To Queens And Canarsie Only),J-M-Z,http://www.mta.info/nyct/service/
-73.904337529098001,40.696142180624058,George St & Wycoff Ave At Ne Corner (To Manhattan Only),L,http://www.mta.info/nyct/service/
-73.905468865493987,40.695838884982308,Halsey St & Wycoff Ave At Se Corner (To Canarsie Only),L,http://www.mta.info/nyct/service/
-73.974619196854817,40.686511610572168,Portland Ave & Fulton Ave At Nw Corner (To Manhattan Only),A-C,http://www.mta.info/nyct/service/
-73.966736793920717,40.683268136200667,Clinton Ave & Fulton Ave At Se Corner (To Queens Only),A-C,http://www.mta.info/nyct/service/
-73.940483927421923,40.680106407501953,Throop Ave & Fulton St At Nw Corner (To Manhattan Only),A-C,http://www.mta.info/nyct/service/
-73.929852421011987,40.679045887810453,Utica Ave & Fulton St At Sw Corner,A-C,http://www.mta.info/nyct/service/
-73.93230739428823,40.679641094119006,Stuyvesant Ave & Fulton St At Nw Corner,A-C,http://www.mta.info/nyct/service/
-73.965573013459561,40.687988200274397,Washington Ave & Lafayette Ave At Se Corner,G,http://www.mta.info/nyct/service/
-73.967633307488043,40.688121960022812,Clinton Ave & Lafayette Ave At Ne Corner,G,http://www.mta.info/nyct/service/
-73.960197977036998,40.689014780772226,Classon Ave & Lafayette Ave At Nw Corner,G,http://www.mta.info/nyct/service/
-73.955007752129347,40.689575112598966,Bedford Ave & Lafayette Ave At Ne Corner,G,http://www.mta.info/nyct/service/
-73.955221750431534,40.689301471742148,Bedford Ave & Lafayette Ave At Sw Corner,G,http://www.mta.info/nyct/service/
-73.950408767827156,40.705256839647284,Union Ave & Broadway At Sw Corner,G,http://www.mta.info/nyct/service/
-73.950068526604497,40.705256692558528,Union Ave & Broadway At Se Corner,G,http://www.mta.info/nyct/service/
-73.978582638978111,40.592672005937601,8th St & 86th St At Se Corner,N,http://www.mta.info/nyct/service/
-73.961651082377941,40.655237335333929,Ocean Ave & Parkside Ave At Ne Corner,B-Q,http://www.mta.info/nyct/service/
-73.961854562146641,40.629570716955534,15th St & Avenue H At Se Corner,B-Q,http://www.mta.info/nyct/service/
-73.947272318016743,40.632651834488371,Nostrand Ave & Flatbush Ave At Ne Corner,2-5,http://www.mta.info/nyct/service/
-73.975851019600157,40.649903748060026,Prospect Expwy & Fort Hamilton Pkwy At Nw Corner,F,http://www.mta.info/nyct/service/
-73.97674728962653,40.630635051951742,Mcdonald Ave & 18th Ave At Se Corner,F,http://www.mta.info/nyct/service/
-74.030795272211677,40.615963976415031,5th Ave & 95th St At Ne Corner,R,http://www.mta.info/nyct/service/
-73.929680817054319,40.813168334407258,Grand Concourse & 138th St At Ne Corner,4-5,http://www.mta.info/nyct/service/
