cartodb_id,the_geom,url,name,line,median_income
6,0101000020E6100000883818EEEF7E52C0795E4F52AD564440,http://www.mta.info/nyct/service/,4th Ave & Union St At Sw Corner (To Bay Ridge And Coney Island Only),D-N-R,82500.000000000000
7,0101000020E6100000514113D2EA7E52C03DC3C4A0A9564440,http://www.mta.info/nyct/service/,4th Ave & Union St At Se Corner (To Manhattan Only),D-N-R,132768.000000000000
8,0101000020E61000000726E04EE97E52C0B77F2754AE564440,http://www.mta.info/nyct/service/,4th Ave & Union St At Se Corner (To Manhattan Only),D-N-R,132768.000000000000
18,0101000020E6100000DC1563B5DB7E52C014ED435C83584440,http://www.mta.info/nyct/service/,Flatbush Ave & Fleet St At Ne Corner,B-D-N-Q-R,90993.000000000000
19,0101000020E61000007F478DD2A57E52C0471D85DD8A574440,http://www.mta.info/nyct/service/,4th Ave & Pacific St At Nw Corner,2-3-4-5-B-D-N-Q-R,104728.000000000000
20,0101000020E610000093A7B669937E52C0AEA5AB29B3574440,http://www.mta.info/nyct/service/,Ashland Pl & Hanson Pl At Ne Corner,2-3-4-5-B-D-N-Q-R,60435.000000000000
424,0101000020E610000063938690F37F52C0AC04E145394F4440,http://www.mta.info/nyct/service/,1550 71 Street,D,43000.000000000000
31,0101000020E6100000EC53209DCE7E52C06E62707C4D584440,http://www.mta.info/nyct/service/,Flatbush Ave & De Kalb Ave At Se Corner,B-D-N-Q-R,98472.000000000000
39,0101000020E6100000A2BF16B9A77F52C03BA736BF74514440,http://www.mta.info/nyct/service/,4902 12 Avenue,D,30000.000000000000
73,0101000020E6100000B292E370E67E52C016F72A1C1B624440,http://www.mta.info/nyct/service/,956 8 Avenue,1-2-A-C-B-D,128969.000000000000
82,0101000020E6100000CE6D8B73D47E52C073BE25CE64624440,http://www.mta.info/nyct/service/,1824 Broadway,1-2-A-C-B-D,162576.000000000000
150,0101000020E6100000D199E48A537F52C02CC802ABBD554440,http://www.mta.info/nyct/service/,4th Ave & 10th St At Nw Corner,D-F-G-N-R,81875.000000000000
274,0101000020E610000046CAE9F1467F52C0F409DAF2D65F4440,http://www.mta.info/nyct/service/,6th Ave & 32nd St At Nw Corner,B-D-F-M-N-Q-R,143750.000000000000
275,0101000020E6100000CB3A4C3E3D7F52C0D751528002604440,http://www.mta.info/nyct/service/,Broadway & 34th St At Nw Corner,B-D-F-M-N-Q-R,132500.000000000000
276,0101000020E6100000254517213C7F52C0F9D0DC4DCA5F4440,http://www.mta.info/nyct/service/,Broadway & 32nd St At Ne Corner,B-D-F-M-N-Q-R,90417.000000000000
277,0101000020E61000001C483FC2307F52C0C292480C15604440,http://www.mta.info/nyct/service/,6th Ave & 35th St At Nw Corner,B-D-F-M-N-Q-R,132500.000000000000
280,0101000020E6100000B5F4C19D0B7F52C09A48238C79604440,http://www.mta.info/nyct/service/,6th Ave & 40th St At Nw Corner,7-7 Express-B-D-F-M,81786.000000000000
281,0101000020E61000001ED77278087F52C01BA62AAF6F604440,http://www.mta.info/nyct/service/,6th Ave & 40th St At Se Corner,7-7 Express-B-D-F-M,126250.000000000000
365,0101000020E6100000966C82FFAD7F52C0BFC6247169514440,http://www.mta.info/nyct/service/,1173 50 Street,D,30000.000000000000
373,0101000020E6100000B5D416376E7952C03BB35690406E4440,http://www.mta.info/nyct/service/,201 East 188 Street,B-D,28824.000000000000
374,0101000020E6100000EFF27E3CF47E52C0DB8B8D589E604440,http://www.mta.info/nyct/service/,1100 6 Avenue,7-7 Express-B-D-F-M,91875.000000000000
377,0101000020E6100000A51331FFE87E52C0D2CDF9322B624440,http://www.mta.info/nyct/service/,973 8 Avenue,1-2-A-C-B-D,82296.000000000000
379,0101000020E61000007F222F4F0A8052C09701BD039D4E4440,http://www.mta.info/nyct/service/,1654 77 Street,D,38708.000000000000
382,0101000020E6100000C0AC301F108052C0B1E9B6FE704E4440,http://www.mta.info/nyct/service/,1673 79 Street,D,38708.000000000000
383,0101000020E61000006EEBF720047F52C0EE3529E79E604440,http://www.mta.info/nyct/service/,1081 6 Avenue,7-7 Express-B-D-F-M,81786.000000000000
384,0101000020E6100000762831B1F97F52C05DFD1871DB5D4440,http://www.mta.info/nyct/service/,390 6 Avenue,A-C-E-B-D-F-M,104940.000000000000
385,0101000020E6100000C3F706A5687C52C0E619065FAB694440,http://www.mta.info/nyct/service/,741 St Nicholas Avenue,A-C-B-D,43965.000000000000
419,0101000020E61000005A5B9842E77F52C0CDAE9CC5654F4440,http://www.mta.info/nyct/service/,1548 Bay Ridge Avenue,D,56563.000000000000
431,0101000020E610000066593CE6BB7E52C00F0B8D2658614440,http://www.mta.info/nyct/service/,1261 6 Avenue,B-D-F-M,87813.000000000000
435,0101000020E61000004B24E148A07F52C0B31A221DF8514440,http://www.mta.info/nyct/service/,4405 New Utrecht Avenue,D,30515.000000000000
438,0101000020E6100000200A580DC27E52C0E9F839C930614440,http://www.mta.info/nyct/service/,30 Rockefeller Plaza,B-D-F-M,107875.000000000000
444,0101000020E6100000BC751463337F52C0BA28015FFA5F4440,http://www.mta.info/nyct/service/,902 6 Avenue,B-D-F-M-N-Q-R,90417.000000000000
448,0101000020E6100000B3A86863EC7F52C094B18A4B684F4440,http://www.mta.info/nyct/service/,6908 New Utrecht Avenue,D,43000.000000000000
455,0101000020E610000028868065A57F52C0B61E96DE11524440,http://www.mta.info/nyct/service/,1039 44 Street,D,30142.000000000000
456,0101000020E61000001360A53CBA7E52C02D509D2646614440,http://www.mta.info/nyct/service/,1260 6 Avenue,B-D-F-M,107875.000000000000
458,0101000020E61000005CE73867448052C0B8D16625C0534440,http://www.mta.info/nyct/service/,4 Ave (Between 35 St And 36 St),D-N-R,43942.000000000000
460,0101000020E6100000E946A9402D7F52C02179A8CA0A604440,http://www.mta.info/nyct/service/,6th Ave & 35th St At Se Corner,B-D-F-M-N-Q-R,90417.000000000000
461,0101000020E610000074DA4CDC2A7F52C07ED09BBD0D604440,http://www.mta.info/nyct/service/,6th Ave & 35th St At Ne Corner,B-D-F-M-N-Q-R,126250.000000000000
464,0101000020E6100000C528C47B0E7F52C03B3E6CD071604440,http://www.mta.info/nyct/service/,6th Ave & 40th St At Sw Corner,7-7 Express-B-D-F-M,81786.000000000000
530,0101000020E61000006D07E52CEC7E52C08AD9C6FD21624440,http://www.mta.info/nyct/service/,949 8 Avenue,1-2-A-C-B-D,82296.000000000000
553,0101000020E610000027E09DBBE17E52C047246363B7614440,http://www.mta.info/nyct/service/,824 7 Avenue,B-D-E,87813.000000000000
570,0101000020E6100000434B613AAD7F52C0D630315675514440,http://www.mta.info/nyct/service/,4910 New Utrecht Avenue,D,30000.000000000000
571,0101000020E61000009B124391EE7F52C0CD8300CD334F4440,http://www.mta.info/nyct/service/,7102 16 Avenue,D,56563.000000000000
581,0101000020E610000025935C533A7F52C0102A15D31C604440,http://www.mta.info/nyct/service/,1331 Broadway,B-D-F-M-N-Q-R,132500.000000000000
589,0101000020E61000006B0F4988F27F52C02ABAB4DB414F4440,http://www.mta.info/nyct/service/,1551 71 Street,D,43000.000000000000
598,0101000020E6100000F2B1AD2F3B7F52C01DA7DF6A14604440,http://www.mta.info/nyct/service/,441 7 Avenue (Corner Of Broadway And W 35 St),B-D-F-M-N-Q-R,132500.000000000000
600,0101000020E610000065B5608AFB7F52C0D4D99622D55D4440,http://www.mta.info/nyct/service/,378 6 Avenue,A-C-E-B-D-F-M,104940.000000000000
624,0101000020E6100000AF714604367F52C04D3F58C0F25F4440,http://www.mta.info/nyct/service/,1282 Broadway,B-D-F-M-N-Q-R,90417.000000000000
837,0101000020E6100000AFE5CB181F8052C0406D9CC3C84D4440,http://www.mta.info/nyct/service/,18th Ave & 85th St At Se Corner,D,44333.000000000000
838,0101000020E61000007A2AA881E67F52C0C6030CDB624D4440,http://www.mta.info/nyct/service/,20th Ave & 86th St At Sw Corner,D,44263.000000000000
839,0101000020E6100000606D50AB048052C0D7F20B29984E4440,http://www.mta.info/nyct/service/,New Utrecht Ave & 77th St At Ne Corner,D,45696.000000000000
